f	pi	p0
0.02564	4426.0	5139.0
0.05128	1477.0	2539.0
0.07692	900.0	1606.0
0.10256	539.0	1171.0
0.12821	456.0	1052.0
0.15385	325.0	762.0
0.17949	310.0	693.0
0.20513	197.0	584.0
0.23077	186.0	576.0
0.25641	131.0	417.0
0.28205	121.0	394.0
0.30769	166.0	363.0
0.33333	92.0	367.0
0.35897	98.0	314.0
0.38462	112.0	249.0
0.41026	90.0	305.0
0.4359	74.0	254.0
0.46154	46.0	221.0
0.48718	53.0	209.0
0.51282	71.0	224.0
0.53846	52.0	208.0
0.5641	65.0	171.0
0.58974	49.0	217.0
0.61538	37.0	199.0
0.64103	56.0	173.0
0.66667	54.0	167.0
0.69231	38.0	182.0
0.71795	41.0	144.0
0.74359	51.0	172.0
0.76923	41.0	155.0
0.79487	51.0	162.0
0.82051	35.0	143.0
0.84615	37.0	114.0
0.87179	45.0	134.0
0.89744	43.0	114.0
0.92308	42.0	128.0
0.94872	46.0	113.0
0.97436	38.0	141.0
1.0	44.0	103.0
