f	pi	p0
0.02564	4256.0	5235.0
0.05128	1424.0	2592.0
0.07692	864.0	1625.0
0.10256	526.0	1190.0
0.12821	450.0	1018.0
0.15385	364.0	697.0
0.17949	283.0	734.0
0.20513	183.0	597.0
0.23077	208.0	507.0
0.25641	133.0	413.0
0.28205	137.0	421.0
0.30769	180.0	348.0
0.33333	103.0	390.0
0.35897	89.0	307.0
0.38462	110.0	288.0
0.41026	83.0	255.0
0.4359	97.0	217.0
0.46154	62.0	254.0
0.48718	51.0	224.0
0.51282	70.0	196.0
0.53846	73.0	205.0
0.5641	50.0	187.0
0.58974	49.0	197.0
0.61538	50.0	224.0
0.64103	41.0	156.0
0.66667	50.0	181.0
0.69231	41.0	164.0
0.71795	30.0	123.0
0.74359	41.0	183.0
0.76923	47.0	154.0
0.79487	53.0	167.0
0.82051	49.0	162.0
0.84615	46.0	118.0
0.87179	33.0	129.0
0.89744	34.0	133.0
0.92308	33.0	112.0
0.94872	35.0	110.0
0.97436	37.0	116.0
1.0	52.0	99.0
