f	pi	p0
0.02564	4288.0	5052.0
0.05128	1447.0	2615.0
0.07692	836.0	1617.0
0.10256	560.0	1176.0
0.12821	454.0	1015.0
0.15385	351.0	770.0
0.17949	278.0	707.0
0.20513	198.0	640.0
0.23077	203.0	525.0
0.25641	165.0	427.0
0.28205	134.0	406.0
0.30769	157.0	393.0
0.33333	106.0	414.0
0.35897	76.0	310.0
0.38462	118.0	272.0
0.41026	92.0	276.0
0.4359	93.0	236.0
0.46154	70.0	235.0
0.48718	83.0	224.0
0.51282	70.0	198.0
0.53846	68.0	196.0
0.5641	68.0	197.0
0.58974	58.0	186.0
0.61538	48.0	184.0
0.64103	62.0	184.0
0.66667	47.0	171.0
0.69231	41.0	169.0
0.71795	36.0	122.0
0.74359	51.0	176.0
0.76923	46.0	145.0
0.79487	42.0	146.0
0.82051	52.0	174.0
0.84615	43.0	117.0
0.87179	31.0	127.0
0.89744	47.0	105.0
0.92308	39.0	129.0
0.94872	63.0	114.0
0.97436	41.0	131.0
1.0	31.0	68.0
