f	pi	p0
0.02564	4401.0	5128.0
0.05128	1521.0	2498.0
0.07692	819.0	1695.0
0.10256	499.0	1186.0
0.12821	440.0	980.0
0.15385	361.0	769.0
0.17949	278.0	697.0
0.20513	241.0	658.0
0.23077	211.0	508.0
0.25641	117.0	436.0
0.28205	125.0	406.0
0.30769	164.0	364.0
0.33333	123.0	397.0
0.35897	78.0	310.0
0.38462	115.0	247.0
0.41026	79.0	292.0
0.4359	71.0	233.0
0.46154	65.0	209.0
0.48718	64.0	230.0
0.51282	56.0	181.0
0.53846	61.0	179.0
0.5641	53.0	174.0
0.58974	41.0	218.0
0.61538	63.0	195.0
0.64103	41.0	162.0
0.66667	48.0	186.0
0.69231	39.0	174.0
0.71795	34.0	133.0
0.74359	48.0	166.0
0.76923	50.0	132.0
0.79487	40.0	148.0
0.82051	42.0	160.0
0.84615	57.0	166.0
0.87179	45.0	135.0
0.89744	29.0	113.0
0.92308	49.0	141.0
0.94872	55.0	103.0
0.97436	34.0	121.0
1.0	29.0	90.0
