f	pi	p0
0.02564	4376.0	5257.0
0.05128	1515.0	2552.0
0.07692	840.0	1612.0
0.10256	520.0	1230.0
0.12821	450.0	1038.0
0.15385	346.0	828.0
0.17949	254.0	699.0
0.20513	216.0	640.0
0.23077	193.0	539.0
0.25641	149.0	458.0
0.28205	122.0	408.0
0.30769	156.0	357.0
0.33333	110.0	369.0
0.35897	73.0	326.0
0.38462	97.0	265.0
0.41026	88.0	289.0
0.4359	81.0	244.0
0.46154	80.0	253.0
0.48718	66.0	230.0
0.51282	71.0	201.0
0.53846	56.0	183.0
0.5641	64.0	196.0
0.58974	62.0	229.0
0.61538	55.0	212.0
0.64103	50.0	160.0
0.66667	50.0	196.0
0.69231	44.0	168.0
0.71795	30.0	125.0
0.74359	52.0	197.0
0.76923	48.0	130.0
0.79487	41.0	138.0
0.82051	38.0	139.0
0.84615	40.0	120.0
0.87179	41.0	159.0
0.89744	32.0	111.0
0.92308	34.0	115.0
0.94872	40.0	102.0
0.97436	39.0	118.0
1.0	38.0	98.0
