f	pi	p0
0.02564	4335.0	5120.0
0.05128	1470.0	2648.0
0.07692	853.0	1676.0
0.10256	544.0	1253.0
0.12821	429.0	1032.0
0.15385	345.0	765.0
0.17949	295.0	708.0
0.20513	180.0	659.0
0.23077	203.0	592.0
0.25641	152.0	441.0
0.28205	137.0	413.0
0.30769	159.0	404.0
0.33333	107.0	376.0
0.35897	90.0	287.0
0.38462	105.0	271.0
0.41026	89.0	260.0
0.4359	84.0	228.0
0.46154	84.0	260.0
0.48718	72.0	237.0
0.51282	67.0	179.0
0.53846	68.0	192.0
0.5641	45.0	206.0
0.58974	58.0	207.0
0.61538	44.0	218.0
0.64103	49.0	161.0
0.66667	33.0	172.0
0.69231	44.0	147.0
0.71795	57.0	165.0
0.74359	48.0	162.0
0.76923	38.0	146.0
0.79487	47.0	114.0
0.82051	37.0	165.0
0.84615	41.0	104.0
0.87179	46.0	148.0
0.89744	37.0	118.0
0.92308	45.0	127.0
0.94872	63.0	108.0
0.97436	29.0	131.0
1.0	23.0	100.0
