f	pi	p0
0.02564	4325.0	5148.0
0.05128	1462.0	2524.0
0.07692	912.0	1612.0
0.10256	501.0	1222.0
0.12821	449.0	1059.0
0.15385	343.0	772.0
0.17949	292.0	710.0
0.20513	212.0	582.0
0.23077	186.0	506.0
0.25641	167.0	471.0
0.28205	117.0	422.0
0.30769	151.0	399.0
0.33333	113.0	352.0
0.35897	77.0	317.0
0.38462	115.0	278.0
0.41026	88.0	286.0
0.4359	92.0	206.0
0.46154	77.0	262.0
0.48718	60.0	222.0
0.51282	55.0	204.0
0.53846	58.0	191.0
0.5641	65.0	189.0
0.58974	58.0	207.0
0.61538	60.0	167.0
0.64103	60.0	157.0
0.66667	61.0	179.0
0.69231	34.0	167.0
0.71795	25.0	144.0
0.74359	57.0	164.0
0.76923	32.0	135.0
0.79487	37.0	163.0
0.82051	53.0	166.0
0.84615	46.0	117.0
0.87179	42.0	131.0
0.89744	48.0	123.0
0.92308	34.0	122.0
0.94872	44.0	114.0
0.97436	43.0	119.0
1.0	47.0	118.0
