f	pi	p0
0.02564	4275.0	5133.0
0.05128	1479.0	2656.0
0.07692	877.0	1656.0
0.10256	546.0	1193.0
0.12821	464.0	979.0
0.15385	380.0	800.0
0.17949	264.0	675.0
0.20513	193.0	619.0
0.23077	195.0	529.0
0.25641	141.0	411.0
0.28205	122.0	413.0
0.30769	157.0	347.0
0.33333	122.0	351.0
0.35897	86.0	282.0
0.38462	121.0	249.0
0.41026	89.0	279.0
0.4359	94.0	240.0
0.46154	64.0	239.0
0.48718	63.0	216.0
0.51282	69.0	217.0
0.53846	55.0	203.0
0.5641	70.0	185.0
0.58974	60.0	199.0
0.61538	43.0	230.0
0.64103	58.0	162.0
0.66667	57.0	167.0
0.69231	34.0	137.0
0.71795	23.0	135.0
0.74359	50.0	186.0
0.76923	37.0	143.0
0.79487	43.0	164.0
0.82051	58.0	160.0
0.84615	43.0	114.0
0.87179	48.0	136.0
0.89744	38.0	138.0
0.92308	44.0	148.0
0.94872	51.0	100.0
0.97436	44.0	132.0
1.0	35.0	127.0
