f	pi	p0
0.02564	4381.0	5243.0
0.05128	1479.0	2590.0
0.07692	837.0	1598.0
0.10256	519.0	1225.0
0.12821	438.0	1067.0
0.15385	380.0	756.0
0.17949	285.0	693.0
0.20513	236.0	601.0
0.23077	184.0	521.0
0.25641	141.0	414.0
0.28205	140.0	416.0
0.30769	152.0	353.0
0.33333	120.0	393.0
0.35897	78.0	314.0
0.38462	107.0	228.0
0.41026	90.0	267.0
0.4359	95.0	218.0
0.46154	72.0	234.0
0.48718	59.0	223.0
0.51282	70.0	202.0
0.53846	59.0	212.0
0.5641	52.0	211.0
0.58974	53.0	205.0
0.61538	51.0	185.0
0.64103	53.0	149.0
0.66667	53.0	157.0
0.69231	44.0	167.0
0.71795	37.0	151.0
0.74359	46.0	203.0
0.76923	34.0	123.0
0.79487	42.0	161.0
0.82051	27.0	169.0
0.84615	42.0	124.0
0.87179	34.0	129.0
0.89744	41.0	134.0
0.92308	46.0	124.0
0.94872	52.0	112.0
0.97436	42.0	135.0
1.0	37.0	106.0
