f	pi	p0
0.02564	4389.0	5112.0
0.05128	1513.0	2546.0
0.07692	836.0	1619.0
0.10256	501.0	1181.0
0.12821	499.0	1062.0
0.15385	372.0	791.0
0.17949	261.0	747.0
0.20513	187.0	608.0
0.23077	215.0	538.0
0.25641	159.0	457.0
0.28205	148.0	458.0
0.30769	127.0	347.0
0.33333	116.0	395.0
0.35897	86.0	312.0
0.38462	129.0	258.0
0.41026	90.0	305.0
0.4359	74.0	224.0
0.46154	62.0	247.0
0.48718	66.0	241.0
0.51282	73.0	177.0
0.53846	69.0	185.0
0.5641	64.0	203.0
0.58974	44.0	218.0
0.61538	49.0	200.0
0.64103	53.0	162.0
0.66667	58.0	176.0
0.69231	34.0	165.0
0.71795	35.0	149.0
0.74359	60.0	174.0
0.76923	49.0	158.0
0.79487	39.0	169.0
0.82051	46.0	158.0
0.84615	46.0	127.0
0.87179	53.0	144.0
0.89744	45.0	116.0
0.92308	43.0	116.0
0.94872	43.0	102.0
0.97436	40.0	120.0
1.0	43.0	94.0
