f	pi	p0
0.02564	4328.0	5203.0
0.05128	1580.0	2607.0
0.07692	851.0	1637.0
0.10256	545.0	1204.0
0.12821	462.0	1052.0
0.15385	382.0	766.0
0.17949	299.0	718.0
0.20513	203.0	633.0
0.23077	186.0	507.0
0.25641	145.0	426.0
0.28205	135.0	374.0
0.30769	167.0	400.0
0.33333	102.0	389.0
0.35897	72.0	311.0
0.38462	102.0	227.0
0.41026	95.0	271.0
0.4359	74.0	217.0
0.46154	61.0	263.0
0.48718	48.0	205.0
0.51282	76.0	184.0
0.53846	68.0	180.0
0.5641	57.0	183.0
0.58974	59.0	201.0
0.61538	33.0	213.0
0.64103	45.0	156.0
0.66667	56.0	169.0
0.69231	38.0	173.0
0.71795	34.0	129.0
0.74359	62.0	169.0
0.76923	28.0	150.0
0.79487	29.0	165.0
0.82051	54.0	151.0
0.84615	44.0	118.0
0.87179	36.0	126.0
0.89744	46.0	130.0
0.92308	37.0	119.0
0.94872	42.0	118.0
0.97436	39.0	116.0
1.0	36.0	88.0
