f	pi	p0
0.02564	4218.0	5129.0
0.05128	1518.0	2561.0
0.07692	894.0	1669.0
0.10256	579.0	1168.0
0.12821	476.0	977.0
0.15385	335.0	734.0
0.17949	280.0	692.0
0.20513	185.0	584.0
0.23077	201.0	498.0
0.25641	142.0	439.0
0.28205	131.0	404.0
0.30769	147.0	363.0
0.33333	112.0	355.0
0.35897	94.0	282.0
0.38462	94.0	254.0
0.41026	76.0	280.0
0.4359	72.0	247.0
0.46154	75.0	265.0
0.48718	58.0	227.0
0.51282	66.0	216.0
0.53846	57.0	177.0
0.5641	57.0	164.0
0.58974	65.0	218.0
0.61538	46.0	202.0
0.64103	47.0	143.0
0.66667	59.0	179.0
0.69231	28.0	158.0
0.71795	33.0	149.0
0.74359	53.0	170.0
0.76923	33.0	142.0
0.79487	37.0	139.0
0.82051	25.0	145.0
0.84615	44.0	100.0
0.87179	48.0	140.0
0.89744	39.0	127.0
0.92308	57.0	141.0
0.94872	49.0	128.0
0.97436	33.0	129.0
1.0	41.0	97.0
