f	pi	p0
0.02564	4319.0	5007.0
0.05128	1538.0	2577.0
0.07692	877.0	1663.0
0.10256	586.0	1215.0
0.12821	453.0	1001.0
0.15385	351.0	771.0
0.17949	280.0	679.0
0.20513	209.0	583.0
0.23077	201.0	496.0
0.25641	141.0	444.0
0.28205	141.0	430.0
0.30769	148.0	369.0
0.33333	115.0	368.0
0.35897	84.0	284.0
0.38462	97.0	257.0
0.41026	82.0	280.0
0.4359	68.0	248.0
0.46154	67.0	225.0
0.48718	65.0	200.0
0.51282	67.0	185.0
0.53846	53.0	188.0
0.5641	46.0	193.0
0.58974	68.0	216.0
0.61538	54.0	189.0
0.64103	39.0	129.0
0.66667	43.0	168.0
0.69231	40.0	161.0
0.71795	36.0	110.0
0.74359	54.0	149.0
0.76923	34.0	148.0
0.79487	40.0	164.0
0.82051	32.0	156.0
0.84615	42.0	122.0
0.87179	33.0	116.0
0.89744	50.0	140.0
0.92308	35.0	139.0
0.94872	43.0	115.0
0.97436	30.0	127.0
1.0	46.0	100.0
