f	pi	p0
0.02564	4268.0	5037.0
0.05128	1518.0	2561.0
0.07692	899.0	1577.0
0.10256	515.0	1180.0
0.12821	414.0	1043.0
0.15385	373.0	775.0
0.17949	296.0	701.0
0.20513	218.0	582.0
0.23077	218.0	535.0
0.25641	150.0	490.0
0.28205	117.0	387.0
0.30769	155.0	331.0
0.33333	100.0	389.0
0.35897	84.0	321.0
0.38462	113.0	251.0
0.41026	86.0	278.0
0.4359	79.0	267.0
0.46154	64.0	257.0
0.48718	69.0	253.0
0.51282	73.0	185.0
0.53846	65.0	196.0
0.5641	53.0	195.0
0.58974	50.0	226.0
0.61538	55.0	221.0
0.64103	52.0	172.0
0.66667	55.0	192.0
0.69231	44.0	159.0
0.71795	29.0	141.0
0.74359	46.0	147.0
0.76923	35.0	134.0
0.79487	41.0	150.0
0.82051	30.0	168.0
0.84615	54.0	113.0
0.87179	33.0	129.0
0.89744	43.0	113.0
0.92308	38.0	131.0
0.94872	51.0	82.0
0.97436	39.0	125.0
1.0	43.0	100.0
