f	pi	p0
0.02564	4297.0	5106.0
0.05128	1505.0	2675.0
0.07692	884.0	1623.0
0.10256	495.0	1150.0
0.12821	442.0	1080.0
0.15385	334.0	790.0
0.17949	288.0	717.0
0.20513	203.0	655.0
0.23077	201.0	549.0
0.25641	155.0	430.0
0.28205	136.0	450.0
0.30769	166.0	333.0
0.33333	85.0	326.0
0.35897	81.0	326.0
0.38462	103.0	265.0
0.41026	92.0	269.0
0.4359	66.0	224.0
0.46154	76.0	236.0
0.48718	63.0	224.0
0.51282	65.0	216.0
0.53846	64.0	188.0
0.5641	47.0	188.0
0.58974	64.0	223.0
0.61538	59.0	183.0
0.64103	45.0	150.0
0.66667	50.0	166.0
0.69231	44.0	147.0
0.71795	39.0	150.0
0.74359	62.0	165.0
0.76923	31.0	137.0
0.79487	36.0	169.0
0.82051	41.0	143.0
0.84615	46.0	146.0
0.87179	45.0	119.0
0.89744	37.0	130.0
0.92308	60.0	132.0
0.94872	59.0	102.0
0.97436	20.0	125.0
1.0	38.0	97.0
