f	pi	p0
0.02564	4265.0	5136.0
0.05128	1433.0	2441.0
0.07692	815.0	1579.0
0.10256	528.0	1127.0
0.12821	457.0	975.0
0.15385	339.0	746.0
0.17949	278.0	707.0
0.20513	219.0	627.0
0.23077	190.0	485.0
0.25641	140.0	431.0
0.28205	138.0	399.0
0.30769	137.0	367.0
0.33333	122.0	386.0
0.35897	88.0	314.0
0.38462	95.0	266.0
0.41026	79.0	285.0
0.4359	95.0	243.0
0.46154	65.0	240.0
0.48718	54.0	178.0
0.51282	70.0	215.0
0.53846	73.0	215.0
0.5641	50.0	198.0
0.58974	54.0	207.0
0.61538	50.0	221.0
0.64103	37.0	141.0
0.66667	38.0	204.0
0.69231	35.0	162.0
0.71795	31.0	124.0
0.74359	58.0	168.0
0.76923	26.0	169.0
0.79487	40.0	153.0
0.82051	47.0	150.0
0.84615	38.0	118.0
0.87179	40.0	119.0
0.89744	44.0	139.0
0.92308	56.0	130.0
0.94872	64.0	114.0
0.97436	39.0	121.0
1.0	35.0	95.0
