f	pi	p0
0.02564	4265.0	5005.0
0.05128	1468.0	2493.0
0.07692	855.0	1657.0
0.10256	542.0	1229.0
0.12821	460.0	1045.0
0.15385	344.0	775.0
0.17949	286.0	749.0
0.20513	216.0	668.0
0.23077	210.0	552.0
0.25641	151.0	421.0
0.28205	116.0	401.0
0.30769	164.0	367.0
0.33333	98.0	396.0
0.35897	83.0	268.0
0.38462	111.0	278.0
0.41026	102.0	259.0
0.4359	75.0	206.0
0.46154	50.0	229.0
0.48718	67.0	220.0
0.51282	67.0	199.0
0.53846	67.0	182.0
0.5641	50.0	172.0
0.58974	54.0	203.0
0.61538	63.0	170.0
0.64103	53.0	141.0
0.66667	51.0	190.0
0.69231	38.0	173.0
0.71795	39.0	128.0
0.74359	49.0	152.0
0.76923	38.0	149.0
0.79487	45.0	150.0
0.82051	43.0	162.0
0.84615	36.0	113.0
0.87179	40.0	154.0
0.89744	46.0	135.0
0.92308	44.0	132.0
0.94872	50.0	106.0
0.97436	31.0	124.0
1.0	29.0	86.0
