f	pi	p0
0.02564	4283.0	5154.0
0.05128	1508.0	2639.0
0.07692	847.0	1668.0
0.10256	541.0	1258.0
0.12821	489.0	1035.0
0.15385	377.0	761.0
0.17949	275.0	739.0
0.20513	210.0	639.0
0.23077	200.0	562.0
0.25641	144.0	402.0
0.28205	131.0	399.0
0.30769	132.0	371.0
0.33333	111.0	358.0
0.35897	92.0	296.0
0.38462	104.0	324.0
0.41026	78.0	265.0
0.4359	77.0	223.0
0.46154	77.0	297.0
0.48718	80.0	242.0
0.51282	60.0	210.0
0.53846	59.0	179.0
0.5641	58.0	175.0
0.58974	63.0	201.0
0.61538	46.0	182.0
0.64103	46.0	149.0
0.66667	38.0	176.0
0.69231	36.0	173.0
0.71795	35.0	144.0
0.74359	42.0	166.0
0.76923	32.0	154.0
0.79487	49.0	128.0
0.82051	37.0	134.0
0.84615	43.0	117.0
0.87179	33.0	124.0
0.89744	40.0	115.0
0.92308	51.0	144.0
0.94872	44.0	107.0
0.97436	41.0	126.0
1.0	46.0	96.0
