f	pi	p0
0.02564	4318.0	5179.0
0.05128	1535.0	2601.0
0.07692	856.0	1567.0
0.10256	555.0	1161.0
0.12821	450.0	1045.0
0.15385	368.0	754.0
0.17949	292.0	692.0
0.20513	189.0	630.0
0.23077	209.0	537.0
0.25641	138.0	443.0
0.28205	119.0	409.0
0.30769	152.0	382.0
0.33333	112.0	353.0
0.35897	97.0	283.0
0.38462	84.0	264.0
0.41026	96.0	292.0
0.4359	92.0	261.0
0.46154	75.0	225.0
0.48718	67.0	222.0
0.51282	67.0	211.0
0.53846	57.0	192.0
0.5641	47.0	169.0
0.58974	56.0	216.0
0.61538	52.0	180.0
0.64103	53.0	156.0
0.66667	57.0	157.0
0.69231	36.0	160.0
0.71795	38.0	129.0
0.74359	48.0	193.0
0.76923	55.0	137.0
0.79487	43.0	147.0
0.82051	47.0	159.0
0.84615	43.0	135.0
0.87179	33.0	140.0
0.89744	38.0	121.0
0.92308	42.0	141.0
0.94872	54.0	111.0
0.97436	36.0	126.0
1.0	26.0	107.0
