f	pi	p0
0.02564	4329.0	5016.0
0.05128	1530.0	2598.0
0.07692	819.0	1655.0
0.10256	554.0	1242.0
0.12821	449.0	1018.0
0.15385	322.0	763.0
0.17949	253.0	709.0
0.20513	205.0	645.0
0.23077	196.0	532.0
0.25641	148.0	480.0
0.28205	125.0	415.0
0.30769	192.0	433.0
0.33333	103.0	402.0
0.35897	77.0	311.0
0.38462	124.0	304.0
0.41026	96.0	272.0
0.4359	92.0	240.0
0.46154	69.0	257.0
0.48718	85.0	221.0
0.51282	72.0	253.0
0.53846	59.0	192.0
0.5641	40.0	203.0
0.58974	65.0	218.0
0.61538	48.0	215.0
0.64103	45.0	158.0
0.66667	59.0	174.0
0.69231	31.0	162.0
0.71795	46.0	132.0
0.74359	36.0	145.0
0.76923	39.0	137.0
0.79487	38.0	154.0
0.82051	36.0	164.0
0.84615	51.0	123.0
0.87179	30.0	102.0
0.89744	38.0	134.0
0.92308	33.0	118.0
0.94872	52.0	110.0
0.97436	22.0	124.0
1.0	23.0	91.0
