f	pi	p0
0.02564	4368.0	5191.0
0.05128	1527.0	2538.0
0.07692	856.0	1666.0
0.10256	544.0	1348.0
0.12821	460.0	1065.0
0.15385	337.0	731.0
0.17949	283.0	664.0
0.20513	192.0	619.0
0.23077	192.0	502.0
0.25641	144.0	445.0
0.28205	134.0	443.0
0.30769	158.0	418.0
0.33333	95.0	374.0
0.35897	71.0	261.0
0.38462	92.0	280.0
0.41026	86.0	296.0
0.4359	80.0	240.0
0.46154	67.0	245.0
0.48718	71.0	250.0
0.51282	65.0	213.0
0.53846	60.0	202.0
0.5641	58.0	189.0
0.58974	45.0	191.0
0.61538	33.0	187.0
0.64103	45.0	179.0
0.66667	53.0	168.0
0.69231	33.0	178.0
0.71795	35.0	143.0
0.74359	48.0	141.0
0.76923	28.0	152.0
0.79487	29.0	119.0
0.82051	32.0	178.0
0.84615	35.0	122.0
0.87179	45.0	132.0
0.89744	33.0	133.0
0.92308	34.0	119.0
0.94872	49.0	88.0
0.97436	25.0	107.0
1.0	32.0	103.0
