f	pi	p0
0.02564	4391.0	5145.0
0.05128	1482.0	2472.0
0.07692	906.0	1674.0
0.10256	561.0	1188.0
0.12821	469.0	1006.0
0.15385	361.0	794.0
0.17949	282.0	729.0
0.20513	201.0	615.0
0.23077	201.0	516.0
0.25641	156.0	428.0
0.28205	125.0	396.0
0.30769	163.0	407.0
0.33333	106.0	361.0
0.35897	81.0	272.0
0.38462	111.0	280.0
0.41026	91.0	295.0
0.4359	85.0	259.0
0.46154	80.0	237.0
0.48718	66.0	240.0
0.51282	77.0	197.0
0.53846	55.0	192.0
0.5641	59.0	165.0
0.58974	55.0	247.0
0.61538	45.0	194.0
0.64103	51.0	146.0
0.66667	45.0	168.0
0.69231	30.0	149.0
0.71795	44.0	155.0
0.74359	61.0	176.0
0.76923	38.0	154.0
0.79487	56.0	141.0
0.82051	40.0	158.0
0.84615	41.0	139.0
0.87179	36.0	93.0
0.89744	42.0	101.0
0.92308	49.0	128.0
0.94872	39.0	112.0
0.97436	32.0	129.0
1.0	35.0	105.0
