f	pi	p0
0.02564	4216.0	5270.0
0.05128	1531.0	2670.0
0.07692	857.0	1682.0
0.10256	507.0	1167.0
0.12821	449.0	1011.0
0.15385	360.0	762.0
0.17949	289.0	704.0
0.20513	204.0	592.0
0.23077	208.0	521.0
0.25641	129.0	408.0
0.28205	142.0	462.0
0.30769	158.0	387.0
0.33333	137.0	399.0
0.35897	91.0	296.0
0.38462	94.0	284.0
0.41026	91.0	264.0
0.4359	71.0	237.0
0.46154	66.0	277.0
0.48718	63.0	238.0
0.51282	69.0	199.0
0.53846	61.0	198.0
0.5641	52.0	187.0
0.58974	55.0	194.0
0.61538	51.0	214.0
0.64103	51.0	133.0
0.66667	48.0	173.0
0.69231	31.0	166.0
0.71795	32.0	132.0
0.74359	55.0	165.0
0.76923	42.0	126.0
0.79487	40.0	151.0
0.82051	38.0	138.0
0.84615	49.0	109.0
0.87179	36.0	130.0
0.89744	35.0	116.0
0.92308	31.0	136.0
0.94872	52.0	124.0
0.97436	39.0	159.0
1.0	38.0	109.0
