f	pi	p0
0.02564	4354.0	5245.0
0.05128	1518.0	2446.0
0.07692	827.0	1609.0
0.10256	531.0	1167.0
0.12821	467.0	1044.0
0.15385	338.0	793.0
0.17949	279.0	719.0
0.20513	225.0	585.0
0.23077	197.0	529.0
0.25641	139.0	449.0
0.28205	125.0	383.0
0.30769	140.0	386.0
0.33333	112.0	372.0
0.35897	77.0	289.0
0.38462	92.0	250.0
0.41026	99.0	287.0
0.4359	94.0	231.0
0.46154	70.0	261.0
0.48718	70.0	218.0
0.51282	67.0	207.0
0.53846	58.0	199.0
0.5641	48.0	180.0
0.58974	63.0	228.0
0.61538	50.0	187.0
0.64103	41.0	150.0
0.66667	41.0	159.0
0.69231	36.0	176.0
0.71795	43.0	156.0
0.74359	46.0	178.0
0.76923	29.0	132.0
0.79487	32.0	136.0
0.82051	41.0	153.0
0.84615	41.0	121.0
0.87179	35.0	140.0
0.89744	46.0	117.0
0.92308	54.0	123.0
0.94872	44.0	109.0
0.97436	35.0	105.0
1.0	35.0	104.0
