f	pi	p0
0.02564	4438.0	5170.0
0.05128	1498.0	2522.0
0.07692	878.0	1679.0
0.10256	567.0	1211.0
0.12821	438.0	1067.0
0.15385	347.0	775.0
0.17949	300.0	671.0
0.20513	191.0	608.0
0.23077	209.0	504.0
0.25641	156.0	458.0
0.28205	124.0	400.0
0.30769	180.0	442.0
0.33333	123.0	396.0
0.35897	91.0	299.0
0.38462	106.0	234.0
0.41026	89.0	263.0
0.4359	80.0	219.0
0.46154	70.0	246.0
0.48718	73.0	225.0
0.51282	74.0	205.0
0.53846	55.0	226.0
0.5641	56.0	180.0
0.58974	59.0	234.0
0.61538	53.0	197.0
0.64103	48.0	134.0
0.66667	46.0	184.0
0.69231	40.0	152.0
0.71795	37.0	163.0
0.74359	51.0	175.0
0.76923	32.0	148.0
0.79487	49.0	142.0
0.82051	34.0	159.0
0.84615	46.0	117.0
0.87179	43.0	143.0
0.89744	25.0	118.0
0.92308	43.0	149.0
0.94872	36.0	108.0
0.97436	32.0	98.0
1.0	50.0	120.0
