f	pi	p0
0.02564	4384.0	5058.0
0.05128	1511.0	2601.0
0.07692	851.0	1606.0
0.10256	549.0	1266.0
0.12821	466.0	1052.0
0.15385	368.0	807.0
0.17949	317.0	702.0
0.20513	184.0	610.0
0.23077	206.0	512.0
0.25641	157.0	470.0
0.28205	127.0	438.0
0.30769	162.0	373.0
0.33333	111.0	375.0
0.35897	104.0	317.0
0.38462	116.0	274.0
0.41026	87.0	276.0
0.4359	81.0	222.0
0.46154	70.0	246.0
0.48718	64.0	235.0
0.51282	71.0	200.0
0.53846	50.0	170.0
0.5641	59.0	177.0
0.58974	45.0	208.0
0.61538	55.0	177.0
0.64103	53.0	151.0
0.66667	49.0	174.0
0.69231	43.0	146.0
0.71795	33.0	146.0
0.74359	54.0	196.0
0.76923	37.0	148.0
0.79487	33.0	145.0
0.82051	35.0	171.0
0.84615	40.0	137.0
0.87179	37.0	152.0
0.89744	42.0	123.0
0.92308	34.0	142.0
0.94872	54.0	108.0
0.97436	35.0	133.0
1.0	33.0	113.0
