f	pi	p0
0.02564	4279.0	5179.0
0.05128	1489.0	2567.0
0.07692	850.0	1666.0
0.10256	520.0	1193.0
0.12821	452.0	1017.0
0.15385	356.0	688.0
0.17949	284.0	708.0
0.20513	190.0	628.0
0.23077	215.0	501.0
0.25641	148.0	451.0
0.28205	136.0	393.0
0.30769	139.0	346.0
0.33333	112.0	342.0
0.35897	92.0	291.0
0.38462	99.0	274.0
0.41026	89.0	288.0
0.4359	84.0	216.0
0.46154	73.0	243.0
0.48718	59.0	223.0
0.51282	69.0	223.0
0.53846	69.0	200.0
0.5641	53.0	193.0
0.58974	52.0	229.0
0.61538	64.0	182.0
0.64103	60.0	179.0
0.66667	55.0	165.0
0.69231	55.0	178.0
0.71795	38.0	156.0
0.74359	50.0	138.0
0.76923	32.0	126.0
0.79487	42.0	143.0
0.82051	43.0	165.0
0.84615	55.0	119.0
0.87179	36.0	131.0
0.89744	37.0	122.0
0.92308	43.0	149.0
0.94872	39.0	119.0
0.97436	31.0	130.0
1.0	25.0	96.0
