f	pi	p0
0.02564	4355.0	5172.0
0.05128	1429.0	2524.0
0.07692	865.0	1608.0
0.10256	537.0	1206.0
0.12821	495.0	1040.0
0.15385	361.0	755.0
0.17949	290.0	727.0
0.20513	202.0	573.0
0.23077	158.0	572.0
0.25641	169.0	447.0
0.28205	133.0	392.0
0.30769	150.0	342.0
0.33333	117.0	367.0
0.35897	71.0	288.0
0.38462	109.0	267.0
0.41026	103.0	304.0
0.4359	87.0	256.0
0.46154	58.0	263.0
0.48718	60.0	211.0
0.51282	66.0	197.0
0.53846	74.0	194.0
0.5641	53.0	210.0
0.58974	49.0	208.0
0.61538	42.0	198.0
0.64103	55.0	172.0
0.66667	45.0	190.0
0.69231	32.0	181.0
0.71795	21.0	134.0
0.74359	48.0	154.0
0.76923	35.0	151.0
0.79487	56.0	157.0
0.82051	38.0	164.0
0.84615	31.0	130.0
0.87179	32.0	125.0
0.89744	37.0	130.0
0.92308	40.0	155.0
0.94872	48.0	113.0
0.97436	30.0	107.0
1.0	38.0	92.0
