f	pi	p0
0.02564	4278.0	5105.0
0.05128	1443.0	2621.0
0.07692	889.0	1654.0
0.10256	558.0	1220.0
0.12821	418.0	1001.0
0.15385	368.0	774.0
0.17949	292.0	718.0
0.20513	209.0	597.0
0.23077	201.0	534.0
0.25641	131.0	469.0
0.28205	98.0	443.0
0.30769	151.0	381.0
0.33333	104.0	402.0
0.35897	79.0	298.0
0.38462	116.0	296.0
0.41026	77.0	269.0
0.4359	90.0	217.0
0.46154	62.0	238.0
0.48718	61.0	230.0
0.51282	73.0	208.0
0.53846	66.0	242.0
0.5641	53.0	199.0
0.58974	72.0	193.0
0.61538	36.0	201.0
0.64103	35.0	174.0
0.66667	52.0	196.0
0.69231	38.0	167.0
0.71795	43.0	149.0
0.74359	59.0	184.0
0.76923	43.0	142.0
0.79487	38.0	148.0
0.82051	43.0	147.0
0.84615	47.0	127.0
0.87179	38.0	136.0
0.89744	40.0	116.0
0.92308	48.0	134.0
0.94872	46.0	113.0
0.97436	33.0	106.0
1.0	32.0	83.0
