f	pi	p0
0.02564	4395.0	5121.0
0.05128	1464.0	2582.0
0.07692	871.0	1629.0
0.10256	539.0	1178.0
0.12821	446.0	1015.0
0.15385	353.0	703.0
0.17949	260.0	681.0
0.20513	179.0	633.0
0.23077	190.0	476.0
0.25641	145.0	453.0
0.28205	108.0	439.0
0.30769	148.0	356.0
0.33333	119.0	372.0
0.35897	82.0	264.0
0.38462	118.0	272.0
0.41026	97.0	260.0
0.4359	85.0	232.0
0.46154	73.0	266.0
0.48718	69.0	195.0
0.51282	59.0	209.0
0.53846	54.0	169.0
0.5641	50.0	193.0
0.58974	62.0	242.0
0.61538	44.0	205.0
0.64103	51.0	150.0
0.66667	60.0	158.0
0.69231	39.0	146.0
0.71795	32.0	151.0
0.74359	46.0	171.0
0.76923	38.0	162.0
0.79487	43.0	157.0
0.82051	42.0	178.0
0.84615	42.0	119.0
0.87179	31.0	130.0
0.89744	40.0	162.0
0.92308	37.0	125.0
0.94872	47.0	118.0
0.97436	37.0	114.0
1.0	33.0	103.0
