f	pi	p0
0.02564	4418.0	5159.0
0.05128	1496.0	2614.0
0.07692	834.0	1694.0
0.10256	520.0	1172.0
0.12821	451.0	1028.0
0.15385	373.0	781.0
0.17949	272.0	695.0
0.20513	220.0	640.0
0.23077	180.0	564.0
0.25641	151.0	454.0
0.28205	129.0	417.0
0.30769	149.0	400.0
0.33333	98.0	406.0
0.35897	73.0	281.0
0.38462	105.0	248.0
0.41026	71.0	279.0
0.4359	68.0	238.0
0.46154	76.0	262.0
0.48718	68.0	242.0
0.51282	59.0	215.0
0.53846	67.0	187.0
0.5641	50.0	173.0
0.58974	58.0	209.0
0.61538	61.0	224.0
0.64103	46.0	145.0
0.66667	45.0	187.0
0.69231	29.0	150.0
0.71795	22.0	133.0
0.74359	57.0	188.0
0.76923	28.0	152.0
0.79487	43.0	143.0
0.82051	46.0	184.0
0.84615	48.0	107.0
0.87179	39.0	122.0
0.89744	51.0	141.0
0.92308	38.0	135.0
0.94872	43.0	115.0
0.97436	34.0	136.0
1.0	28.0	91.0
