f	pi	p0
0.02564	4341.0	5096.0
0.05128	1473.0	2525.0
0.07692	854.0	1616.0
0.10256	499.0	1242.0
0.12821	433.0	1055.0
0.15385	365.0	764.0
0.17949	322.0	679.0
0.20513	215.0	642.0
0.23077	198.0	570.0
0.25641	144.0	425.0
0.28205	122.0	404.0
0.30769	148.0	388.0
0.33333	120.0	380.0
0.35897	80.0	322.0
0.38462	109.0	250.0
0.41026	82.0	282.0
0.4359	61.0	241.0
0.46154	86.0	269.0
0.48718	51.0	194.0
0.51282	57.0	223.0
0.53846	81.0	200.0
0.5641	49.0	165.0
0.58974	50.0	188.0
0.61538	42.0	212.0
0.64103	55.0	145.0
0.66667	38.0	177.0
0.69231	31.0	139.0
0.71795	30.0	141.0
0.74359	48.0	177.0
0.76923	31.0	134.0
0.79487	39.0	148.0
0.82051	39.0	153.0
0.84615	43.0	118.0
0.87179	46.0	129.0
0.89744	43.0	110.0
0.92308	29.0	124.0
0.94872	46.0	113.0
0.97436	41.0	130.0
1.0	41.0	107.0
