f	pi	p0
0.02564	4440.0	5133.0
0.05128	1491.0	2540.0
0.07692	860.0	1606.0
0.10256	511.0	1218.0
0.12821	472.0	1073.0
0.15385	385.0	761.0
0.17949	285.0	710.0
0.20513	200.0	636.0
0.23077	209.0	501.0
0.25641	135.0	432.0
0.28205	121.0	392.0
0.30769	152.0	367.0
0.33333	101.0	352.0
0.35897	76.0	290.0
0.38462	125.0	263.0
0.41026	73.0	302.0
0.4359	76.0	214.0
0.46154	70.0	234.0
0.48718	52.0	258.0
0.51282	75.0	200.0
0.53846	58.0	185.0
0.5641	54.0	181.0
0.58974	67.0	201.0
0.61538	49.0	197.0
0.64103	45.0	150.0
0.66667	56.0	185.0
0.69231	35.0	155.0
0.71795	43.0	170.0
0.74359	55.0	163.0
0.76923	43.0	160.0
0.79487	43.0	159.0
0.82051	30.0	165.0
0.84615	44.0	125.0
0.87179	36.0	137.0
0.89744	32.0	141.0
0.92308	38.0	142.0
0.94872	45.0	141.0
0.97436	36.0	127.0
1.0	43.0	110.0
