f	pi	p0
0.02564	4351.0	5235.0
0.05128	1510.0	2548.0
0.07692	875.0	1670.0
0.10256	542.0	1216.0
0.12821	452.0	978.0
0.15385	344.0	801.0
0.17949	255.0	701.0
0.20513	187.0	592.0
0.23077	217.0	558.0
0.25641	146.0	450.0
0.28205	140.0	428.0
0.30769	154.0	376.0
0.33333	137.0	350.0
0.35897	82.0	280.0
0.38462	106.0	268.0
0.41026	82.0	295.0
0.4359	88.0	270.0
0.46154	95.0	252.0
0.48718	59.0	229.0
0.51282	69.0	202.0
0.53846	55.0	180.0
0.5641	56.0	172.0
0.58974	48.0	201.0
0.61538	63.0	202.0
0.64103	66.0	165.0
0.66667	45.0	187.0
0.69231	41.0	156.0
0.71795	39.0	137.0
0.74359	49.0	198.0
0.76923	33.0	138.0
0.79487	37.0	135.0
0.82051	50.0	161.0
0.84615	36.0	113.0
0.87179	49.0	136.0
0.89744	36.0	130.0
0.92308	37.0	118.0
0.94872	45.0	128.0
0.97436	30.0	143.0
1.0	36.0	93.0
