f	pi	p0
0.02564	4287.0	5090.0
0.05128	1495.0	2421.0
0.07692	899.0	1669.0
0.10256	526.0	1205.0
0.12821	436.0	976.0
0.15385	391.0	784.0
0.17949	290.0	715.0
0.20513	205.0	580.0
0.23077	188.0	519.0
0.25641	170.0	423.0
0.28205	130.0	415.0
0.30769	159.0	376.0
0.33333	113.0	356.0
0.35897	103.0	263.0
0.38462	124.0	260.0
0.41026	83.0	244.0
0.4359	93.0	272.0
0.46154	61.0	258.0
0.48718	61.0	229.0
0.51282	66.0	190.0
0.53846	70.0	209.0
0.5641	56.0	179.0
0.58974	60.0	231.0
0.61538	51.0	184.0
0.64103	40.0	166.0
0.66667	49.0	172.0
0.69231	38.0	133.0
0.71795	33.0	137.0
0.74359	44.0	146.0
0.76923	42.0	168.0
0.79487	38.0	160.0
0.82051	31.0	184.0
0.84615	39.0	138.0
0.87179	39.0	153.0
0.89744	35.0	108.0
0.92308	38.0	134.0
0.94872	48.0	112.0
0.97436	27.0	101.0
1.0	34.0	92.0
