f	pi	p0
0.02564	4157.0	5094.0
0.05128	1470.0	2586.0
0.07692	814.0	1554.0
0.10256	541.0	1206.0
0.12821	445.0	1017.0
0.15385	348.0	743.0
0.17949	283.0	699.0
0.20513	182.0	621.0
0.23077	183.0	492.0
0.25641	143.0	442.0
0.28205	124.0	407.0
0.30769	171.0	330.0
0.33333	114.0	383.0
0.35897	92.0	281.0
0.38462	105.0	246.0
0.41026	86.0	269.0
0.4359	81.0	228.0
0.46154	70.0	217.0
0.48718	64.0	213.0
0.51282	64.0	211.0
0.53846	63.0	167.0
0.5641	50.0	163.0
0.58974	65.0	221.0
0.61538	44.0	187.0
0.64103	57.0	165.0
0.66667	59.0	177.0
0.69231	40.0	186.0
0.71795	42.0	138.0
0.74359	74.0	153.0
0.76923	47.0	147.0
0.79487	48.0	149.0
0.82051	42.0	159.0
0.84615	44.0	97.0
0.87179	35.0	137.0
0.89744	39.0	117.0
0.92308	52.0	147.0
0.94872	54.0	87.0
0.97436	20.0	122.0
1.0	29.0	69.0
