f	pi	p0
0.02564	4331.0	5125.0
0.05128	1519.0	2543.0
0.07692	812.0	1594.0
0.10256	555.0	1183.0
0.12821	479.0	985.0
0.15385	328.0	763.0
0.17949	274.0	679.0
0.20513	200.0	579.0
0.23077	214.0	519.0
0.25641	164.0	444.0
0.28205	160.0	410.0
0.30769	155.0	367.0
0.33333	114.0	404.0
0.35897	94.0	322.0
0.38462	116.0	243.0
0.41026	100.0	288.0
0.4359	109.0	233.0
0.46154	62.0	249.0
0.48718	59.0	220.0
0.51282	63.0	205.0
0.53846	79.0	193.0
0.5641	69.0	154.0
0.58974	52.0	214.0
0.61538	44.0	195.0
0.64103	51.0	148.0
0.66667	51.0	185.0
0.69231	35.0	156.0
0.71795	31.0	141.0
0.74359	56.0	160.0
0.76923	41.0	130.0
0.79487	38.0	138.0
0.82051	48.0	183.0
0.84615	43.0	107.0
0.87179	48.0	133.0
0.89744	51.0	158.0
0.92308	40.0	130.0
0.94872	38.0	103.0
0.97436	33.0	125.0
1.0	47.0	110.0
