f	pi	p0
0.02564	4378.0	5007.0
0.05128	1463.0	2633.0
0.07692	808.0	1712.0
0.10256	561.0	1180.0
0.12821	469.0	1066.0
0.15385	344.0	788.0
0.17949	305.0	695.0
0.20513	188.0	585.0
0.23077	193.0	495.0
0.25641	128.0	467.0
0.28205	140.0	409.0
0.30769	167.0	383.0
0.33333	106.0	409.0
0.35897	86.0	253.0
0.38462	98.0	284.0
0.41026	91.0	263.0
0.4359	73.0	258.0
0.46154	74.0	253.0
0.48718	59.0	200.0
0.51282	65.0	198.0
0.53846	78.0	227.0
0.5641	54.0	187.0
0.58974	45.0	197.0
0.61538	37.0	191.0
0.64103	46.0	147.0
0.66667	54.0	161.0
0.69231	47.0	184.0
0.71795	30.0	133.0
0.74359	45.0	147.0
0.76923	45.0	130.0
0.79487	43.0	152.0
0.82051	52.0	152.0
0.84615	38.0	122.0
0.87179	37.0	142.0
0.89744	38.0	142.0
0.92308	39.0	129.0
0.94872	46.0	108.0
0.97436	28.0	117.0
1.0	29.0	99.0
