f	pi	p0
0.02564	4269.0	5182.0
0.05128	1414.0	2549.0
0.07692	792.0	1677.0
0.10256	586.0	1261.0
0.12821	450.0	991.0
0.15385	374.0	738.0
0.17949	291.0	751.0
0.20513	210.0	601.0
0.23077	175.0	502.0
0.25641	168.0	423.0
0.28205	127.0	428.0
0.30769	159.0	394.0
0.33333	108.0	383.0
0.35897	75.0	314.0
0.38462	117.0	267.0
0.41026	80.0	308.0
0.4359	90.0	261.0
0.46154	69.0	264.0
0.48718	72.0	209.0
0.51282	69.0	197.0
0.53846	66.0	202.0
0.5641	53.0	167.0
0.58974	58.0	219.0
0.61538	52.0	191.0
0.64103	44.0	158.0
0.66667	50.0	181.0
0.69231	41.0	165.0
0.71795	34.0	129.0
0.74359	57.0	194.0
0.76923	36.0	133.0
0.79487	30.0	158.0
0.82051	48.0	160.0
0.84615	53.0	129.0
0.87179	50.0	125.0
0.89744	43.0	96.0
0.92308	46.0	125.0
0.94872	60.0	95.0
0.97436	31.0	133.0
1.0	43.0	92.0
