f	pi	p0
0.02564	4338.0	5137.0
0.05128	1490.0	2706.0
0.07692	883.0	1671.0
0.10256	522.0	1229.0
0.12821	494.0	1023.0
0.15385	354.0	742.0
0.17949	296.0	739.0
0.20513	224.0	616.0
0.23077	205.0	501.0
0.25641	154.0	446.0
0.28205	144.0	425.0
0.30769	177.0	395.0
0.33333	111.0	368.0
0.35897	99.0	343.0
0.38462	100.0	263.0
0.41026	82.0	264.0
0.4359	82.0	209.0
0.46154	61.0	239.0
0.48718	62.0	203.0
0.51282	73.0	211.0
0.53846	59.0	208.0
0.5641	50.0	183.0
0.58974	47.0	208.0
0.61538	45.0	194.0
0.64103	51.0	179.0
0.66667	59.0	185.0
0.69231	40.0	168.0
0.71795	33.0	133.0
0.74359	68.0	192.0
0.76923	44.0	176.0
0.79487	51.0	162.0
0.82051	39.0	137.0
0.84615	35.0	129.0
0.87179	38.0	134.0
0.89744	35.0	133.0
0.92308	28.0	136.0
0.94872	42.0	100.0
0.97436	43.0	133.0
1.0	31.0	107.0
