f	pi	p0
0.02564	4229.0	5007.0
0.05128	1475.0	2548.0
0.07692	825.0	1603.0
0.10256	537.0	1244.0
0.12821	481.0	1105.0
0.15385	338.0	712.0
0.17949	299.0	757.0
0.20513	193.0	605.0
0.23077	197.0	486.0
0.25641	147.0	412.0
0.28205	120.0	387.0
0.30769	144.0	395.0
0.33333	117.0	375.0
0.35897	85.0	307.0
0.38462	107.0	267.0
0.41026	80.0	294.0
0.4359	104.0	241.0
0.46154	62.0	244.0
0.48718	50.0	223.0
0.51282	61.0	229.0
0.53846	54.0	212.0
0.5641	46.0	190.0
0.58974	50.0	221.0
0.61538	39.0	215.0
0.64103	56.0	190.0
0.66667	52.0	165.0
0.69231	43.0	165.0
0.71795	29.0	145.0
0.74359	61.0	146.0
0.76923	38.0	157.0
0.79487	49.0	161.0
0.82051	39.0	169.0
0.84615	43.0	117.0
0.87179	29.0	110.0
0.89744	31.0	122.0
0.92308	29.0	142.0
0.94872	52.0	105.0
0.97436	29.0	135.0
1.0	33.0	75.0
