f	pi	p0
0.02564	4166.0	5177.0
0.05128	1466.0	2585.0
0.07692	849.0	1610.0
0.10256	553.0	1229.0
0.12821	433.0	1059.0
0.15385	342.0	788.0
0.17949	281.0	791.0
0.20513	201.0	633.0
0.23077	190.0	544.0
0.25641	154.0	446.0
0.28205	142.0	457.0
0.30769	172.0	376.0
0.33333	120.0	385.0
0.35897	84.0	294.0
0.38462	111.0	235.0
0.41026	90.0	302.0
0.4359	86.0	253.0
0.46154	73.0	254.0
0.48718	69.0	209.0
0.51282	73.0	212.0
0.53846	57.0	177.0
0.5641	50.0	188.0
0.58974	58.0	248.0
0.61538	58.0	201.0
0.64103	44.0	158.0
0.66667	56.0	167.0
0.69231	49.0	178.0
0.71795	37.0	154.0
0.74359	55.0	192.0
0.76923	32.0	134.0
0.79487	50.0	156.0
0.82051	45.0	151.0
0.84615	43.0	116.0
0.87179	37.0	128.0
0.89744	37.0	101.0
0.92308	34.0	114.0
0.94872	43.0	96.0
0.97436	32.0	100.0
1.0	33.0	88.0
