f	pi	p0
0.02564	4287.0	5065.0
0.05128	1501.0	2497.0
0.07692	836.0	1602.0
0.10256	521.0	1225.0
0.12821	441.0	1035.0
0.15385	328.0	759.0
0.17949	302.0	682.0
0.20513	210.0	636.0
0.23077	170.0	500.0
0.25641	144.0	457.0
0.28205	126.0	411.0
0.30769	171.0	382.0
0.33333	108.0	388.0
0.35897	95.0	293.0
0.38462	109.0	279.0
0.41026	65.0	275.0
0.4359	79.0	228.0
0.46154	65.0	264.0
0.48718	58.0	229.0
0.51282	93.0	232.0
0.53846	70.0	205.0
0.5641	68.0	169.0
0.58974	70.0	210.0
0.61538	45.0	191.0
0.64103	54.0	149.0
0.66667	45.0	159.0
0.69231	45.0	166.0
0.71795	31.0	146.0
0.74359	51.0	181.0
0.76923	30.0	152.0
0.79487	43.0	200.0
0.82051	41.0	150.0
0.84615	42.0	120.0
0.87179	48.0	137.0
0.89744	41.0	140.0
0.92308	44.0	128.0
0.94872	55.0	97.0
0.97436	32.0	122.0
1.0	41.0	97.0
