f	pi	p0
0.02564	4287.0	5104.0
0.05128	1448.0	2559.0
0.07692	848.0	1672.0
0.10256	504.0	1188.0
0.12821	430.0	1078.0
0.15385	342.0	786.0
0.17949	294.0	774.0
0.20513	194.0	594.0
0.23077	182.0	535.0
0.25641	162.0	427.0
0.28205	137.0	416.0
0.30769	173.0	353.0
0.33333	115.0	406.0
0.35897	89.0	282.0
0.38462	111.0	247.0
0.41026	74.0	280.0
0.4359	97.0	243.0
0.46154	64.0	247.0
0.48718	62.0	223.0
0.51282	82.0	202.0
0.53846	61.0	209.0
0.5641	52.0	196.0
0.58974	66.0	211.0
0.61538	47.0	186.0
0.64103	38.0	165.0
0.66667	35.0	180.0
0.69231	43.0	183.0
0.71795	30.0	136.0
0.74359	56.0	182.0
0.76923	53.0	148.0
0.79487	43.0	139.0
0.82051	51.0	147.0
0.84615	40.0	133.0
0.87179	50.0	121.0
0.89744	35.0	117.0
0.92308	55.0	146.0
0.94872	43.0	119.0
0.97436	35.0	120.0
1.0	36.0	91.0
