f	pi	p0
0.02564	4238.0	5185.0
0.05128	1451.0	2499.0
0.07692	856.0	1578.0
0.10256	492.0	1183.0
0.12821	502.0	1015.0
0.15385	365.0	763.0
0.17949	268.0	726.0
0.20513	196.0	612.0
0.23077	200.0	514.0
0.25641	164.0	413.0
0.28205	126.0	427.0
0.30769	155.0	361.0
0.33333	111.0	409.0
0.35897	96.0	316.0
0.38462	123.0	262.0
0.41026	87.0	291.0
0.4359	84.0	245.0
0.46154	76.0	249.0
0.48718	63.0	224.0
0.51282	65.0	224.0
0.53846	57.0	198.0
0.5641	59.0	170.0
0.58974	59.0	211.0
0.61538	44.0	200.0
0.64103	50.0	152.0
0.66667	59.0	175.0
0.69231	28.0	144.0
0.71795	25.0	120.0
0.74359	42.0	192.0
0.76923	46.0	163.0
0.79487	48.0	162.0
0.82051	47.0	145.0
0.84615	47.0	136.0
0.87179	42.0	126.0
0.89744	43.0	129.0
0.92308	40.0	133.0
0.94872	44.0	115.0
0.97436	35.0	115.0
1.0	37.0	92.0
