f	pi	p0
0.02564	4305.0	5138.0
0.05128	1468.0	2503.0
0.07692	890.0	1678.0
0.10256	558.0	1203.0
0.12821	433.0	995.0
0.15385	348.0	760.0
0.17949	269.0	785.0
0.20513	198.0	629.0
0.23077	213.0	532.0
0.25641	126.0	446.0
0.28205	151.0	407.0
0.30769	151.0	404.0
0.33333	103.0	417.0
0.35897	96.0	238.0
0.38462	111.0	273.0
0.41026	80.0	265.0
0.4359	101.0	217.0
0.46154	68.0	269.0
0.48718	69.0	228.0
0.51282	73.0	215.0
0.53846	46.0	194.0
0.5641	58.0	170.0
0.58974	43.0	209.0
0.61538	31.0	215.0
0.64103	55.0	181.0
0.66667	48.0	175.0
0.69231	31.0	183.0
0.71795	37.0	156.0
0.74359	65.0	171.0
0.76923	30.0	161.0
0.79487	46.0	160.0
0.82051	36.0	149.0
0.84615	39.0	116.0
0.87179	32.0	127.0
0.89744	46.0	110.0
0.92308	56.0	138.0
0.94872	33.0	114.0
0.97436	36.0	123.0
1.0	37.0	82.0
