f	pi	p0
0.02564	4359.0	5306.0
0.05128	1468.0	2489.0
0.07692	837.0	1610.0
0.10256	560.0	1131.0
0.12821	461.0	1029.0
0.15385	373.0	773.0
0.17949	261.0	698.0
0.20513	215.0	632.0
0.23077	223.0	516.0
0.25641	121.0	440.0
0.28205	117.0	389.0
0.30769	171.0	394.0
0.33333	113.0	393.0
0.35897	93.0	318.0
0.38462	113.0	272.0
0.41026	96.0	258.0
0.4359	76.0	263.0
0.46154	76.0	225.0
0.48718	72.0	208.0
0.51282	75.0	230.0
0.53846	52.0	173.0
0.5641	53.0	180.0
0.58974	56.0	202.0
0.61538	51.0	207.0
0.64103	52.0	141.0
0.66667	57.0	161.0
0.69231	36.0	169.0
0.71795	39.0	129.0
0.74359	49.0	177.0
0.76923	41.0	125.0
0.79487	30.0	149.0
0.82051	40.0	148.0
0.84615	56.0	128.0
0.87179	39.0	142.0
0.89744	33.0	101.0
0.92308	35.0	109.0
0.94872	56.0	107.0
0.97436	28.0	129.0
1.0	34.0	96.0
