f	pi	p0
0.02564	4455.0	5175.0
0.05128	1483.0	2491.0
0.07692	840.0	1626.0
0.10256	568.0	1150.0
0.12821	457.0	1048.0
0.15385	387.0	768.0
0.17949	272.0	676.0
0.20513	175.0	583.0
0.23077	190.0	557.0
0.25641	136.0	440.0
0.28205	128.0	390.0
0.30769	117.0	358.0
0.33333	104.0	351.0
0.35897	88.0	287.0
0.38462	116.0	239.0
0.41026	101.0	276.0
0.4359	74.0	192.0
0.46154	67.0	268.0
0.48718	58.0	203.0
0.51282	63.0	190.0
0.53846	65.0	168.0
0.5641	56.0	198.0
0.58974	57.0	192.0
0.61538	63.0	187.0
0.64103	50.0	155.0
0.66667	42.0	193.0
0.69231	36.0	159.0
0.71795	42.0	131.0
0.74359	44.0	168.0
0.76923	32.0	142.0
0.79487	43.0	142.0
0.82051	32.0	133.0
0.84615	46.0	104.0
0.87179	37.0	104.0
0.89744	50.0	125.0
0.92308	35.0	132.0
0.94872	52.0	109.0
0.97436	24.0	119.0
1.0	33.0	100.0
