f	pi	p0
0.02564	4313.0	5162.0
0.05128	1507.0	2591.0
0.07692	846.0	1616.0
0.10256	561.0	1257.0
0.12821	460.0	1073.0
0.15385	395.0	814.0
0.17949	271.0	706.0
0.20513	211.0	589.0
0.23077	196.0	504.0
0.25641	122.0	437.0
0.28205	127.0	416.0
0.30769	171.0	370.0
0.33333	104.0	358.0
0.35897	90.0	281.0
0.38462	124.0	224.0
0.41026	94.0	309.0
0.4359	91.0	251.0
0.46154	75.0	255.0
0.48718	53.0	241.0
0.51282	66.0	211.0
0.53846	68.0	213.0
0.5641	51.0	163.0
0.58974	66.0	234.0
0.61538	47.0	187.0
0.64103	56.0	140.0
0.66667	55.0	201.0
0.69231	48.0	179.0
0.71795	28.0	133.0
0.74359	38.0	165.0
0.76923	40.0	170.0
0.79487	44.0	160.0
0.82051	43.0	166.0
0.84615	39.0	123.0
0.87179	41.0	145.0
0.89744	33.0	115.0
0.92308	48.0	146.0
0.94872	30.0	118.0
0.97436	36.0	131.0
1.0	42.0	97.0
