f	pi	p0
0.02564	4298.0	5220.0
0.05128	1520.0	2538.0
0.07692	846.0	1652.0
0.10256	507.0	1118.0
0.12821	469.0	1035.0
0.15385	337.0	777.0
0.17949	299.0	700.0
0.20513	207.0	654.0
0.23077	195.0	540.0
0.25641	131.0	458.0
0.28205	142.0	419.0
0.30769	159.0	376.0
0.33333	96.0	364.0
0.35897	91.0	292.0
0.38462	101.0	264.0
0.41026	80.0	285.0
0.4359	80.0	235.0
0.46154	64.0	227.0
0.48718	70.0	211.0
0.51282	76.0	189.0
0.53846	67.0	209.0
0.5641	54.0	183.0
0.58974	73.0	228.0
0.61538	51.0	206.0
0.64103	48.0	162.0
0.66667	43.0	155.0
0.69231	34.0	169.0
0.71795	35.0	135.0
0.74359	41.0	190.0
0.76923	40.0	123.0
0.79487	50.0	154.0
0.82051	48.0	171.0
0.84615	45.0	125.0
0.87179	49.0	134.0
0.89744	41.0	138.0
0.92308	24.0	122.0
0.94872	47.0	95.0
0.97436	31.0	133.0
1.0	33.0	92.0
