f	pi	p0
0.02564	4361.0	5101.0
0.05128	1507.0	2532.0
0.07692	835.0	1552.0
0.10256	525.0	1120.0
0.12821	457.0	1004.0
0.15385	331.0	726.0
0.17949	309.0	669.0
0.20513	195.0	653.0
0.23077	183.0	493.0
0.25641	140.0	467.0
0.28205	140.0	396.0
0.30769	152.0	343.0
0.33333	98.0	349.0
0.35897	77.0	284.0
0.38462	117.0	256.0
0.41026	83.0	255.0
0.4359	67.0	230.0
0.46154	62.0	270.0
0.48718	54.0	197.0
0.51282	74.0	201.0
0.53846	63.0	209.0
0.5641	50.0	199.0
0.58974	62.0	231.0
0.61538	58.0	182.0
0.64103	48.0	154.0
0.66667	58.0	181.0
0.69231	46.0	168.0
0.71795	39.0	147.0
0.74359	55.0	197.0
0.76923	32.0	141.0
0.79487	48.0	164.0
0.82051	47.0	133.0
0.84615	38.0	142.0
0.87179	51.0	132.0
0.89744	32.0	130.0
0.92308	38.0	153.0
0.94872	47.0	102.0
0.97436	43.0	122.0
1.0	50.0	112.0
