f	pi	p0
0.02564	4291.0	5058.0
0.05128	1452.0	2592.0
0.07692	836.0	1688.0
0.10256	568.0	1220.0
0.12821	447.0	1054.0
0.15385	348.0	812.0
0.17949	304.0	724.0
0.20513	198.0	610.0
0.23077	200.0	490.0
0.25641	148.0	452.0
0.28205	130.0	392.0
0.30769	147.0	357.0
0.33333	109.0	380.0
0.35897	71.0	246.0
0.38462	96.0	270.0
0.41026	89.0	307.0
0.4359	78.0	265.0
0.46154	63.0	241.0
0.48718	63.0	228.0
0.51282	78.0	179.0
0.53846	79.0	203.0
0.5641	67.0	183.0
0.58974	69.0	204.0
0.61538	43.0	221.0
0.64103	40.0	153.0
0.66667	33.0	165.0
0.69231	50.0	195.0
0.71795	38.0	129.0
0.74359	46.0	172.0
0.76923	35.0	157.0
0.79487	38.0	137.0
0.82051	37.0	158.0
0.84615	42.0	125.0
0.87179	50.0	124.0
0.89744	32.0	142.0
0.92308	52.0	130.0
0.94872	50.0	111.0
0.97436	37.0	136.0
1.0	34.0	82.0
