f	pi	p0
0.02564	4349.0	5226.0
0.05128	1505.0	2580.0
0.07692	810.0	1667.0
0.10256	536.0	1210.0
0.12821	443.0	1014.0
0.15385	350.0	697.0
0.17949	287.0	722.0
0.20513	189.0	643.0
0.23077	204.0	490.0
0.25641	148.0	417.0
0.28205	131.0	400.0
0.30769	152.0	396.0
0.33333	103.0	354.0
0.35897	84.0	257.0
0.38462	104.0	258.0
0.41026	80.0	291.0
0.4359	85.0	246.0
0.46154	87.0	251.0
0.48718	60.0	216.0
0.51282	76.0	194.0
0.53846	65.0	224.0
0.5641	48.0	173.0
0.58974	47.0	209.0
0.61538	55.0	194.0
0.64103	54.0	150.0
0.66667	42.0	165.0
0.69231	26.0	156.0
0.71795	33.0	147.0
0.74359	49.0	172.0
0.76923	29.0	139.0
0.79487	44.0	141.0
0.82051	35.0	160.0
0.84615	41.0	124.0
0.87179	31.0	131.0
0.89744	43.0	145.0
0.92308	28.0	116.0
0.94872	34.0	131.0
0.97436	29.0	121.0
1.0	32.0	110.0
