f	pi	p0
0.02564	4324.0	5159.0
0.05128	1483.0	2569.0
0.07692	814.0	1623.0
0.10256	521.0	1189.0
0.12821	415.0	1012.0
0.15385	395.0	770.0
0.17949	297.0	737.0
0.20513	231.0	588.0
0.23077	207.0	528.0
0.25641	143.0	436.0
0.28205	154.0	412.0
0.30769	173.0	394.0
0.33333	106.0	368.0
0.35897	97.0	281.0
0.38462	91.0	272.0
0.41026	103.0	287.0
0.4359	86.0	248.0
0.46154	64.0	262.0
0.48718	50.0	207.0
0.51282	81.0	195.0
0.53846	60.0	205.0
0.5641	63.0	171.0
0.58974	68.0	224.0
0.61538	43.0	211.0
0.64103	46.0	121.0
0.66667	42.0	209.0
0.69231	42.0	141.0
0.71795	39.0	132.0
0.74359	46.0	128.0
0.76923	39.0	120.0
0.79487	50.0	159.0
0.82051	27.0	156.0
0.84615	34.0	125.0
0.87179	31.0	150.0
0.89744	41.0	130.0
0.92308	45.0	139.0
0.94872	46.0	100.0
0.97436	24.0	121.0
1.0	39.0	97.0
