f	pi	p0
0.02564	4283.0	5186.0
0.05128	1487.0	2531.0
0.07692	848.0	1684.0
0.10256	553.0	1206.0
0.12821	435.0	1031.0
0.15385	372.0	762.0
0.17949	259.0	687.0
0.20513	194.0	669.0
0.23077	200.0	544.0
0.25641	144.0	397.0
0.28205	122.0	405.0
0.30769	156.0	388.0
0.33333	107.0	368.0
0.35897	86.0	284.0
0.38462	104.0	240.0
0.41026	95.0	279.0
0.4359	77.0	220.0
0.46154	70.0	241.0
0.48718	71.0	215.0
0.51282	69.0	201.0
0.53846	64.0	181.0
0.5641	48.0	192.0
0.58974	52.0	188.0
0.61538	63.0	209.0
0.64103	52.0	155.0
0.66667	43.0	158.0
0.69231	28.0	161.0
0.71795	26.0	141.0
0.74359	48.0	135.0
0.76923	39.0	131.0
0.79487	42.0	158.0
0.82051	45.0	127.0
0.84615	42.0	131.0
0.87179	56.0	137.0
0.89744	37.0	121.0
0.92308	43.0	134.0
0.94872	50.0	115.0
0.97436	28.0	120.0
1.0	37.0	82.0
