f	pi	p0
0.02564	4294.0	5227.0
0.05128	1517.0	2512.0
0.07692	881.0	1640.0
0.10256	528.0	1158.0
0.12821	483.0	1049.0
0.15385	346.0	753.0
0.17949	273.0	756.0
0.20513	199.0	603.0
0.23077	222.0	512.0
0.25641	150.0	441.0
0.28205	120.0	414.0
0.30769	151.0	365.0
0.33333	94.0	353.0
0.35897	75.0	316.0
0.38462	127.0	252.0
0.41026	66.0	291.0
0.4359	96.0	232.0
0.46154	52.0	269.0
0.48718	57.0	202.0
0.51282	68.0	230.0
0.53846	76.0	188.0
0.5641	51.0	192.0
0.58974	47.0	225.0
0.61538	48.0	193.0
0.64103	44.0	161.0
0.66667	61.0	171.0
0.69231	37.0	182.0
0.71795	31.0	151.0
0.74359	63.0	180.0
0.76923	51.0	159.0
0.79487	37.0	147.0
0.82051	42.0	135.0
0.84615	32.0	127.0
0.87179	43.0	131.0
0.89744	35.0	128.0
0.92308	39.0	134.0
0.94872	55.0	111.0
0.97436	34.0	115.0
1.0	29.0	108.0
