f	pi	p0
0.02564	4284.0	5169.0
0.05128	1444.0	2589.0
0.07692	924.0	1700.0
0.10256	550.0	1256.0
0.12821	468.0	1044.0
0.15385	344.0	730.0
0.17949	279.0	727.0
0.20513	217.0	641.0
0.23077	216.0	513.0
0.25641	141.0	417.0
0.28205	132.0	399.0
0.30769	159.0	378.0
0.33333	133.0	379.0
0.35897	82.0	264.0
0.38462	96.0	260.0
0.41026	103.0	279.0
0.4359	101.0	222.0
0.46154	67.0	238.0
0.48718	71.0	253.0
0.51282	84.0	263.0
0.53846	64.0	190.0
0.5641	45.0	187.0
0.58974	55.0	219.0
0.61538	53.0	186.0
0.64103	44.0	139.0
0.66667	51.0	141.0
0.69231	38.0	171.0
0.71795	33.0	129.0
0.74359	44.0	147.0
0.76923	35.0	149.0
0.79487	36.0	148.0
0.82051	36.0	163.0
0.84615	32.0	144.0
0.87179	52.0	127.0
0.89744	40.0	125.0
0.92308	40.0	132.0
0.94872	39.0	106.0
0.97436	45.0	137.0
1.0	26.0	104.0
