f	pi	p0	pw
0.02564	1319.0	927.0	25.0
0.05128	434.0	501.0	15.0
0.07692	298.0	279.0	18.0
0.10256	166.0	247.0	4.0
0.12821	136.0	164.0	2.0
0.15385	112.0	166.0	0.0
0.17949	86.0	143.0	2.0
0.20513	83.0	139.0	5.0
0.23077	48.0	118.0	4.0
0.25641	39.0	70.0	2.0
0.28205	52.0	87.0	4.0
0.30769	79.0	56.0	4.0
0.33333	45.0	78.0	7.0
0.35897	41.0	86.0	3.0
0.38462	33.0	73.0	0.0
0.41026	22.0	50.0	2.0
0.4359	13.0	28.0	1.0
0.46154	24.0	55.0	4.0
0.48718	26.0	45.0	3.0
0.51282	13.0	33.0	1.0
0.53846	17.0	51.0	0.0
0.5641	26.0	55.0	1.0
0.58974	14.0	44.0	2.0
0.61538	8.0	41.0	0.0
0.64103	20.0	28.0	3.0
0.66667	7.0	31.0	0.0
0.69231	22.0	38.0	1.0
0.71795	5.0	36.0	1.0
0.74359	20.0	26.0	3.0
0.76923	14.0	27.0	0.0
0.79487	27.0	33.0	7.0
0.82051	13.0	30.0	5.0
0.84615	7.0	38.0	1.0
0.87179	6.0	28.0	1.0
0.89744	12.0	29.0	0.0
0.92308	0.0	23.0	0.0
0.94872	16.0	25.0	5.0
0.97436	15.0	24.0	2.0
1.0	6.0	15.0	0.0
