f	pi	p0
0.02564	435.0	515.0
0.05128	122.0	218.0
0.07692	85.0	172.0
0.10256	63.0	122.0
0.12821	57.0	97.0
0.15385	34.0	70.0
0.17949	28.0	66.0
0.20513	21.0	51.0
0.23077	27.0	52.0
0.25641	11.0	51.0
0.28205	17.0	57.0
0.30769	18.0	57.0
0.33333	15.0	44.0
0.35897	9.0	46.0
0.38462	10.0	33.0
0.41026	13.0	26.0
0.4359	16.0	33.0
0.46154	6.0	27.0
0.48718	8.0	37.0
0.51282	0.0	25.0
0.53846	6.0	26.0
0.5641	4.0	25.0
0.58974	3.0	33.0
0.61538	0.0	19.0
0.64103	2.0	8.0
0.66667	14.0	19.0
0.69231	4.0	13.0
0.71795	5.0	17.0
0.74359	2.0	22.0
0.76923	5.0	14.0
0.79487	9.0	22.0
0.82051	2.0	16.0
0.84615	5.0	23.0
0.87179	2.0	10.0
0.89744	4.0	13.0
0.92308	8.0	13.0
0.94872	2.0	12.0
0.97436	1.0	4.0
1.0	5.0	9.0
