f	pi	p0
0.02564	417.0	563.0
0.05128	166.0	240.0
0.07692	95.0	177.0
0.10256	71.0	137.0
0.12821	60.0	117.0
0.15385	25.0	74.0
0.17949	35.0	98.0
0.20513	22.0	47.0
0.23077	24.0	52.0
0.25641	8.0	66.0
0.28205	11.0	72.0
0.30769	11.0	64.0
0.33333	13.0	37.0
0.35897	12.0	39.0
0.38462	5.0	36.0
0.41026	5.0	37.0
0.4359	5.0	28.0
0.46154	13.0	14.0
0.48718	12.0	16.0
0.51282	12.0	23.0
0.53846	3.0	34.0
0.5641	9.0	23.0
0.58974	4.0	22.0
0.61538	4.0	17.0
0.64103	3.0	16.0
0.66667	8.0	14.0
0.69231	4.0	18.0
0.71795	2.0	15.0
0.74359	1.0	21.0
0.76923	6.0	10.0
0.79487	5.0	34.0
0.82051	1.0	11.0
0.84615	13.0	25.0
0.87179	2.0	27.0
0.89744	2.0	11.0
0.92308	7.0	21.0
0.94872	1.0	10.0
0.97436	4.0	6.0
1.0	8.0	12.0
