f	pi	p0
0.02564	416.0	512.0
0.05128	150.0	240.0
0.07692	109.0	181.0
0.10256	73.0	104.0
0.12821	59.0	115.0
0.15385	25.0	66.0
0.17949	27.0	95.0
0.20513	24.0	49.0
0.23077	32.0	45.0
0.25641	11.0	49.0
0.28205	13.0	50.0
0.30769	15.0	60.0
0.33333	13.0	49.0
0.35897	18.0	48.0
0.38462	10.0	36.0
0.41026	5.0	34.0
0.4359	7.0	33.0
0.46154	9.0	23.0
0.48718	5.0	27.0
0.51282	6.0	25.0
0.53846	3.0	27.0
0.5641	9.0	20.0
0.58974	2.0	16.0
0.61538	3.0	10.0
0.64103	5.0	11.0
0.66667	14.0	22.0
0.69231	6.0	4.0
0.71795	4.0	17.0
0.74359	0.0	19.0
0.76923	8.0	13.0
0.79487	6.0	15.0
0.82051	5.0	9.0
0.84615	3.0	26.0
0.87179	0.0	15.0
0.89744	6.0	11.0
0.92308	9.0	27.0
0.94872	6.0	15.0
0.97436	4.0	9.0
1.0	12.0	9.0
