f	pi	p0
0.02564	412.0	492.0
0.05128	178.0	242.0
0.07692	93.0	180.0
0.10256	76.0	110.0
0.12821	66.0	136.0
0.15385	29.0	76.0
0.17949	24.0	93.0
0.20513	27.0	59.0
0.23077	20.0	72.0
0.25641	11.0	70.0
0.28205	16.0	78.0
0.30769	18.0	41.0
0.33333	13.0	40.0
0.35897	12.0	51.0
0.38462	7.0	47.0
0.41026	2.0	32.0
0.4359	12.0	35.0
0.46154	7.0	26.0
0.48718	10.0	16.0
0.51282	8.0	20.0
0.53846	4.0	25.0
0.5641	8.0	17.0
0.58974	1.0	15.0
0.61538	0.0	17.0
0.64103	2.0	7.0
0.66667	10.0	24.0
0.69231	2.0	16.0
0.71795	6.0	23.0
0.74359	0.0	16.0
0.76923	2.0	15.0
0.79487	4.0	22.0
0.82051	2.0	9.0
0.84615	3.0	31.0
0.87179	3.0	15.0
0.89744	2.0	4.0
0.92308	15.0	6.0
0.94872	2.0	12.0
0.97436	5.0	0.0
1.0	10.0	11.0
