f	pi	p0
0.02564	437.0	545.0
0.05128	140.0	235.0
0.07692	88.0	162.0
0.10256	67.0	123.0
0.12821	50.0	97.0
0.15385	32.0	83.0
0.17949	27.0	93.0
0.20513	16.0	65.0
0.23077	23.0	56.0
0.25641	8.0	63.0
0.28205	12.0	69.0
0.30769	17.0	68.0
0.33333	20.0	50.0
0.35897	12.0	48.0
0.38462	6.0	34.0
0.41026	12.0	40.0
0.4359	9.0	25.0
0.46154	8.0	31.0
0.48718	7.0	38.0
0.51282	7.0	25.0
0.53846	5.0	19.0
0.5641	7.0	18.0
0.58974	1.0	21.0
0.61538	2.0	7.0
0.64103	8.0	8.0
0.66667	12.0	21.0
0.69231	8.0	13.0
0.71795	5.0	15.0
0.74359	3.0	28.0
0.76923	4.0	10.0
0.79487	7.0	22.0
0.82051	2.0	9.0
0.84615	3.0	28.0
0.87179	1.0	15.0
0.89744	3.0	14.0
0.92308	10.0	19.0
0.94872	6.0	8.0
0.97436	7.0	12.0
1.0	7.0	13.0
