f	pi	p0
0.02564	402.0	500.0
0.05128	153.0	221.0
0.07692	94.0	168.0
0.10256	71.0	134.0
0.12821	38.0	120.0
0.15385	28.0	89.0
0.17949	24.0	88.0
0.20513	23.0	56.0
0.23077	42.0	60.0
0.25641	7.0	45.0
0.28205	15.0	71.0
0.30769	9.0	56.0
0.33333	11.0	38.0
0.35897	17.0	56.0
0.38462	7.0	36.0
0.41026	12.0	43.0
0.4359	3.0	26.0
0.46154	2.0	28.0
0.48718	9.0	40.0
0.51282	5.0	24.0
0.53846	15.0	30.0
0.5641	9.0	17.0
0.58974	4.0	18.0
0.61538	3.0	19.0
0.64103	5.0	13.0
0.66667	11.0	21.0
0.69231	10.0	14.0
0.71795	4.0	13.0
0.74359	2.0	29.0
0.76923	7.0	14.0
0.79487	7.0	21.0
0.82051	2.0	9.0
0.84615	7.0	22.0
0.87179	3.0	17.0
0.89744	7.0	9.0
0.92308	8.0	12.0
0.94872	3.0	11.0
0.97436	3.0	5.0
1.0	1.0	11.0
